timestamp	ICAO_address	lat	lon	altitude	heading	hor_velocity	ver_velocity	valid_flags	alt_type	callsign	emitter_type	tslc
1750702878	A7EBA5	636662864	-1486484743	1028699	27747	6329	65309	83BF	0	N6094U	7	1
1750702879	A7DB7B	636650848	-1486287761	1013459	28071	5811	65471	83BF	0	N605T	7	1
1750702879	A4DA49	636674944	-1488452864	982979	27130	6790	650	01BF	0	N41101	1	1
1750702879	A5E20B	636692992	-1487953536	853439	28348	7716	260	01BF	0	N974CS	1	1
1750702879	A1770C	636675095	-1486651254	990599	28047	6225	65406	83BF	0	N194AE	7	2
1750702879	A7EBA5	636663508	-1486494828	1021079	27700	6323	65309	83BF	0	N6094U	7	1
1750702880	A7DB7B	636650848	-1486287761	1013459	28071	5811	65471	83BF	0	N605T	7	2
1750702880	A4DA49	636674944	-1488466176	990599	27130	6790	520	01BF	0	N41101	1	1
1750702880	A5E20B	636694016	-1487966336	853439	28265	7716	195	01BF	0	N974CS	1	1
1750702880	A1770C	636676812	-1486670995	990599	28149	6194	65471	83BF	0	N194AE	7	1
1750702880	A7EBA5	636664152	-1486507488	1021079	27608	6311	65309	83BF	0	N6094U	7	1
1750702881	A7DB7B	636652135	-1486301494	1005839	28071	5811	65471	83BF	0	N605T	7	1
1750702881	A4DA49	636675136	-1488481536	998219	27130	6790	357	01BF	0	N41101	1	1
1750702881	A5E20B	636695872	-1487988224	853439	28153	7716	162	01BF	0	N974CS	1	1
1750702881	A1770C	636678099	-1486683226	982979	28196	6205	65406	83BF	0	N194AE	7	1
1750702881	A7EBA5	636664152	-1486507488	1021079	27608	6311	65309	83BF	0	N6094U	7	2
1750702882	A7DB7B	636652994	-1486313081	1005839	28021	5802	65439	83BF	0	N605T	7	1
1750702882	A4DA49	636675392	-1488496896	998219	27130	6790	487	01BF	0	N41101	1	1
1750702882	A5E20B	636696832	-1487996928	853439	28153	7716	162	01BF	0	N974CS	1	1
1750702882	A1770C	636678957	-1486693097	990599	28242	6216	65406	83BF	0	N194AE	7	1
1750702882	A7EBA5	636665225	-1486533022	1013459	27418	6344	65309	83BF	0	N6094U	7	1
1750702883	A7DB7B	636654067	-1486326814	1005839	27971	5793	65439	83BF	0	N605T	7	1
1750702883	A4DA49	636675392	-1488510080	1005839	27173	6790	455	01BF	0	N41101	1	1
1750702883	A5E20B	636697536	-1488004096	853439	28115	7665	97	01BF	0	N974CS	1	1
1750702883	A1770C	636680030	-1486702967	982979	28242	6216	65471	83BF	0	N194AE	7	1
1750702883	A7EBA5	636665225	-1486533022	1013459	27418	6344	65309	83BF	0	N6094U	7	2
1750702884	A7DB7B	636654067	-1486326814	1005839	27971	5793	65439	83BF	0	N605T	7	2
1750702884	A4DA49	636675584	-1488522752	1013459	27173	6790	357	01BF	0	N41101	1	1
1750702884	A5E20B	636699584	-1488027776	853439	28115	7665	130	01BF	0	N974CS	1	1
1750702884	A1770C	636681747	-1486720133	982979	28288	6227	65439	83BF	0	N194AE	7	1
1750702884	A7EBA5	636665654	-1486558557	1013459	27232	6332	65276	83BF	0	N6094U	7	1
1750702885	A7DB7B	636654067	-1486326814	1005839	27971	5793	65439	83BF	0	N605T	7	3
1750702885	A4DA49	636675584	-1488536576	1013459	27173	6790	422	01BF	0	N41101	1	1
1750702885	A5E20B	636700992	-1488043264	853439	28115	7665	130	01BF	0	N974CS	1	1
1750702885	A1770C	636682605	-1486727429	990599	28299	6177	65471	83BF	0	N194AE	7	1
1750702885	A7EBA5	636665868	-1486568857	1013459	27138	6380	65309	83BF	0	N6094U	7	1
1750702886	A7DB7B	636656856	-1486363936	1005839	27921	5784	65374	83BF	0	N605T	7	1
1750702886	A4DA49	636675904	-1488551808	1021079	27174	6739	455	01BF	0	N41101	1	1
1750702886	A5E20B	636702400	-1488058624	853439	28115	7665	130	01BF	0	N974CS	1	1
1750702886	A1770C	636683893	-1486739660	990599	28345	6188	0	83BF	0	N194AE	7	1
1750702886	A7EBA5	636666083	-1486584306	1005839	27046	6379	65309	83BF	0	N6094U	7	1
1750702887	A7DB7B	636657714	-1486375738	1005839	27863	5827	65406	83BF	0	N605T	7	1
1750702887	A4DA49	636676032	-1488563968	1021079	27218	6739	390	01BF	0	N41101	1	1
1750702887	A5E20B	636704384	-1488081152	883919	28153	7716	260	01BF	0	N974CS	1	0
1750702887	A1770C	636685180	-1486751676	982979	28345	6188	65471	83BF	0	N194AE	7	1
1750702887	A7EBA5	636666083	-1486604906	1005839	27000	6430	65309	83BF	0	N6094U	7	0
1750702888	A7DB7B	636657714	-1486375738	1005839	27863	5827	65406	83BF	0	N605T	7	2
1750702888	A4DA49	636676480	-1488577792	1028699	27218	6739	357	01BF	0	N41101	1	1
1750702888	A5E20B	636705664	-1488094848	883919	28161	7665	292	01BF	0	N974CS	1	1
1750702888	A1770C	636686253	-1486761547	982979	28392	6201	65406	83BF	0	N194AE	7	1
1750702888	A7EBA5	636666083	-1486604906	1005839	27000	6430	65309	83BF	0	N6094U	7	1
1750702889	A7DB7B	636657714	-1486375738	1005839	27863	5827	65406	83BF	0	N605T	7	3
1750702889	A4DA49	636676480	-1488588416	1028699	27174	6739	357	01BF	0	N41101	1	1
1750702889	A5E20B	636706688	-1488108672	883919	28161	7665	260	01BF	0	N974CS	1	1
1750702889	A1770C	636688399	-1486780859	975359	28438	6213	65374	83BF	0	N194AE	7	1
1750702889	A7EBA5	636666083	-1486623145	998219	27000	6430	65374	83BF	0	N6094U	7	1
1750702890	A7DB7B	636659646	-1486408139	1005839	27662	5800	65341	83BF	0	N605T	7	1
1750702890	A4DA49	636676928	-1488607360	1036319	27218	6739	357	01BF	0	N41101	1	1
1750702890	A5E20B	636708096	-1488123520	883919	28161	7665	292	01BF	0	N974CS	1	1
1750702890	A1770C	636689901	-1486792875	982979	28496	6176	65374	83BF	0	N194AE	7	1
1750702890	A7EBA5	636666083	-1486636234	998219	27045	6482	65374	83BF	0	N6094U	7	1
1750702891	A7DB7B	636660718	-1486426807	990599	27560	5789	65309	83BF	0	N605T	7	1
1750702891	A4DA49	636677312	-1488620032	1036319	27216	6790	292	01BF	0	N41101	1	1
1750702891	A5E20B	636709376	-1488137728	883919	28206	7613	325	01BF	0	N974CS	1	1
1750702891	A1770C	636690974	-1486802745	982979	28496	6176	65406	83BF	0	N194AE	7	1
1750702891	A7EBA5	636666297	-1486649323	998219	27181	6485	65374	83BF	0	N6094U	7	1
1750702892	A7DB7B	636661148	-1486438394	990599	27455	5831	65276	83BF	0	N605T	7	1
1750702892	A4DA49	636677312	-1488634240	1043939	27173	6790	195	01BF	0	N41101	1	1
1750702892	A5E20B	636710784	-1488150912	883919	28206	7613	390	01BF	0	N974CS	1	1
1750702892	A1770C	636691832	-1486809826	975359	28542	6190	65439	83BF	0	N194AE	7	1
1750702892	A7EBA5	636666727	-1486662412	1005839	27363	6495	65406	83BF	0	N6094U	7	1
1750702893	A7DB7B	636661148	-1486438394	990599	27455	5831	65276	83BF	0	N605T	7	2
1750702893	A4DA49	636677376	-1488646400	1043939	27172	6842	130	01BF	0	N41101	1	1
1750702893	A5E20B	636712192	-1488167296	883919	28214	7562	455	01BF	0	N974CS	1	1
1750702893	A1770C	636693763	-1486824203	975359	28554	6140	65504	83BF	0	N194AE	7	1
1750702893	A7EBA5	636667370	-1486675501	998219	27634	6521	65374	83BF	0	N6094U	7	1
1750702894	A7DB7B	636661577	-1486457277	990599	27354	5824	65309	83BF	0	N605T	7	1
1750702894	A4DA49	636677760	-1488658432	1043939	27172	6842	130	01BF	0	N41101	1	1
1750702894	A5E20B	636713536	-1488182656	883919	28176	7562	520	01BF	0	N974CS	1	1
1750702894	A1770C	636695480	-1486838580	975359	28554	6140	65504	83BF	0	N194AE	7	1
1750702894	A7EBA5	636668014	-1486686016	998219	27857	6555	65309	83BF	0	N6094U	7	1
1750702895	A7DB7B	636662006	-1486469079	982979	27253	5818	65276	83BF	0	N605T	7	1
1750702895	A4DA49	636677760	-1488672640	1043939	27170	6893	162	01BF	0	N41101	1	1
1750702895	A5E20B	636714944	-1488196992	883919	28069	7459	585	01BF	0	N974CS	1	1
1750702895	A1770C	636697411	-1486852956	975359	28567	6091	65	83BF	0	N194AE	7	1
1750702895	A7EBA5	636669516	-1486701680	990599	28122	6608	65309	83BF	0	N6094U	7	1
1750702896	A7DB7B	636662006	-1486476160	982979	27200	5868	65309	83BF	0	N605T	7	1
1750702896	A4DA49	636677888	-1488687616	1051560	27128	6893	65	01BF	0	N41101	1	1
1750702896	A5E20B	636716288	-1488213376	914399	27998	7407	585	01BF	0	N974CS	1	1
1750702896	A1770C	636698484	-1486862183	975359	28614	6105	97	83BF	0	N194AE	7	1
1750702896	A7EBA5	636671233	-1486717129	990599	28490	6601	65309	83BF	0	N6094U	7	1
1750702897	A7DB7B	636662220	-1486487961	982979	27100	5865	65309	83BF	0	N605T	7	1
1750702897	A4DA49	636677888	-1488701312	1051560	27085	6893	65	01BF	0	N41101	1	1
1750702897	A5E20B	636717312	-1488228864	914399	27847	7305	520	01BF	0	N974CS	1	1
1750702897	A1770C	636699771	-1486871624	975359	28627	6056	97	83BF	0	N194AE	7	1
1750702897	A7EBA5	636671233	-1486717129	990599	28490	6601	65309	83BF	0	N6094U	7	2
1750702898	A7DB7B	636662220	-1486502123	982979	27050	5864	65309	83BF	0	N605T	7	1
1750702898	A4DA49	636678208	-1488714496	1051560	27042	6893	130	01BF	0	N41101	1	1
1750702898	A5E20B	636718208	-1488244224	914399	27767	7305	552	01BF	0	N974CS	1	1
1750702898	A1770C	636701703	-1486885787	982979	28627	6056	162	83BF	0	N194AE	7	1
1750702898	A7EBA5	636671233	-1486717129	990599	28490	6601	65309	83BF	0	N6094U	7	3
1750702899	A7DB7B	636662435	-1486514140	975359	27000	5916	65341	83BF	0	N605T	7	1
1750702899	A4DA49	636677888	-1488726656	1051560	26914	6893	195	01BF	0	N41101	1	1
1750702899	A5E20B	636718592	-1488251392	914399	27692	7253	520	01BF	0	N974CS	1	1
1750702899	A1770C	636702775	-1486895013	982979	28641	6006	32	83BF	0	N194AE	7	1
1750702899	A7EBA5	636676383	-1486752964	982979	28815	6604	65504	83BF	0	N6094U	7	1
1750702900	A7DB7B	636662435	-1486525941	975359	27000	5864	65374	83BF	0	N605T	7	1
1750702900	A4DA49	636677760	-1488738560	1051560	26786	6893	195	01BF	0	N41101	1	1
1750702900	A5E20B	636719488	-1488271488	914399	27611	7202	487	01BF	0	N974CS	1	1
1750702900	A1770C	636704921	-1486911321	982979	28594	5992	0	83BF	0	N194AE	7	1
1750702900	A7EBA5	636676383	-1486752964	982979	28815	6604	65504	83BF	0	N6094U	7	2
1750702901	A7DB7B	636662220	-1486535597	975359	26949	5864	65341	83BF	0	N605T	7	1
1750702901	A4DA49	636677760	-1488752896	1051560	26658	6893	97	01BF	0	N41101	1	1
1750702901	A5E20B	636720064	-1488284928	914399	27534	7150	487	01BF	0	N974CS	1	1
1750702901	A1770C	636706209	-1486920763	975359	28581	6041	65471	83BF	0	N194AE	7	1
1750702901	A7EBA5	636679816	-1486775494	982979	28871	6572	65439	83BF	0	N6094U	7	1
1750702902	A7DB7B	636662220	-1486549759	975359	26949	5864	65374	83BF	0	N605T	7	1
1750702902	A4DA49	636676800	-1488770432	1051560	26445	6893	0	01BF	0	N41101	1	1
1750702902	A5E20B	636720896	-1488300928	944879	27452	7150	520	01BF	0	N974CS	1	1
1750702902	A1770C	636707282	-1486930204	975359	28581	6041	65471	83BF	0	N194AE	7	1
1750702902	A7EBA5	636682176	-1486790514	982979	28929	6540	65439	83BF	0	N6094U	7	1
1750702903	A7DB7B	636662220	-1486559201	975359	26899	5865	65439	83BF	0	N605T	7	1
1750702903	A4DA49	636676352	-1488783744	1051560	26276	6944	0	01BF	0	N41101	1	1
1750702903	A5E20B	636721024	-1488313472	944879	27373	7099	487	01BF	0	N974CS	1	1
1750702903	A1770C	636708998	-1486942006	975359	28627	6056	65471	83BF	0	N194AE	7	1
1750702903	A7EBA5	636684107	-1486802960	982979	28929	6540	65439	83BF	0	N6094U	7	1
1750702904	A7DB7B	636662006	-1486575938	975359	26899	5865	65439	83BF	0	N605T	7	1
1750702904	A4DA49	636675392	-1488797952	1051560	26067	6944	65471	01BF	0	N41101	1	1
1750702904	A5E20B	636721344	-1488326400	944879	27292	7047	487	01BF	0	N974CS	1	1
1750702904	A1770C	636711788	-1486963034	975359	28720	6085	65341	83BF	0	N194AE	7	1
1750702904	A7EBA5	636685180	-1486810470	982979	28986	6509	65439	83BF	0	N6094U	7	1
1750702905	A7DB7B	636662006	-1486575938	975359	26899	5865	65439	83BF	0	N605T	7	2
1750702905	A4DA49	636673984	-1488812288	1051560	25901	6996	65471	01BF	0	N41101	1	1
1750702905	A5E20B	636721984	-1488339840	944879	27250	7047	455	01BF	0	N974CS	1	1
1750702905	A1770C	636711788	-1486963034	975359	28720	6085	65341	83BF	0	N194AE	7	2
1750702905	A7EBA5	636687541	-1486825276	982979	28986	6509	65504	83BF	0	N6094U	7	1
1750702906	A7DB7B	636661791	-1486592460	975359	26899	5865	65341	83BF	0	N605T	7	1
1750702906	A4DA49	636672384	-1488827008	1051560	25738	7047	65439	01BF	0	N41101	1	1
1750702906	A5E20B	636722240	-1488354944	944879	27168	6996	487	01BF	0	N974CS	1	1
1750702906	A1770C	636713933	-1486977196	975359	28813	6116	65309	83BF	0	N194AE	7	1
1750702906	A7EBA5	636687541	-1486825276	982979	28986	6509	65504	83BF	0	N6094U	7	2
1750702907	A7DB7B	636661791	-1486606837	967739	26949	5864	65341	83BF	0	N605T	7	1
1750702907	A4DA49	636670784	-1488841856	1051560	25606	7047	65439	01BF	0	N41101	1	1
1750702907	A5E20B	636722240	-1488368640	944879	27126	6996	357	01BF	0	N974CS	1	1
1750702907	A1770C	636715650	-1486988998	975359	28798	6165	65276	83BF	0	N194AE	7	1
1750702907	A7EBA5	636693334	-1486859823	975359	29002	6460	0	83BF	0	N6094U	7	1
1750702908	A7DB7B	636661577	-1486620999	960119	27000	5916	65439	83BF	0	N605T	7	1
1750702908	A4DA49	636669632	-1488854528	1051560	25525	7047	65	01BF	0	N41101	1	1
1750702908	A5E20B	636722240	-1488383360	975359	27042	6944	292	01BF	0	N974CS	1	1
1750702908	A1770C	636717796	-1487003375	967739	28843	6181	65341	83BF	0	N194AE	7	1
1750702908	A7EBA5	636693334	-1486859823	975359	29002	6460	0	83BF	0	N6094U	7	2
1750702909	A7DB7B	636661577	-1486635376	960119	27000	5916	65374	83BF	0	N605T	7	1
1750702909	A4DA49	636667456	-1488869376	1051560	25434	7047	162	01BF	0	N41101	1	1
1750702909	A5E20B	636722432	-1488397952	975359	26957	6893	292	01BF	0	N974CS	1	1
1750702909	A1770C	636719942	-1487017537	967739	28843	6181	65374	83BF	0	N194AE	7	1
1750702909	A7EBA5	636695694	-1486874414	982979	29002	6460	0	83BF	0	N6094U	7	1
1750702910	A7DB7B	636661577	-1486647606	960119	27000	5967	65341	83BF	0	N605T	7	1
1750702910	A4DA49	636665600	-1488883712	1051560	25353	7047	162	01BF	0	N41101	1	1
1750702910	A5E20B	636721984	-1488412288	975359	26914	6893	162	01BF	0	N974CS	1	1
1750702910	A1770C	636721014	-1487024618	960119	28843	6181	65341	83BF	0	N194AE	7	1
1750702910	A7EBA5	636698055	-1486889220	975359	29002	6460	65504	83BF	0	N6094U	7	1
1750702911	A7DB7B	636661577	-1486661983	960119	27000	5967	65341	83BF	0	N605T	7	1
1750702911	A4DA49	636663808	-1488896768	1051560	25262	7047	162	01BF	0	N41101	1	1
1750702911	A5E20B	636721792	-1488424576	975359	26829	6893	130	01BF	0	N974CS	1	1
1750702911	A1770C	636722946	-1487038780	960119	28798	6165	65341	83BF	0	N194AE	7	1
1750702911	A7EBA5	636698055	-1486889220	975359	29002	6460	65504	83BF	0	N6094U	7	2
1750702912	A7DB7B	636661577	-1486661983	960119	27000	5967	65341	83BF	0	N605T	7	2
1750702912	A4DA49	636662272	-1488909440	1059180	25222	7047	97	01BF	0	N41101	1	1
1750702912	A5E20B	636721984	-1488439808	975359	26786	6893	227	01BF	0	N974CS	1	1
1750702912	A1770C	636722946	-1487038780	960119	28798	6165	65341	83BF	0	N194AE	7	2
1750702912	A7EBA5	636698055	-1486889220	975359	29002	6460	65504	83BF	0	N6094U	7	3
1750702913	A7DB7B	636661577	-1486676574	952499	27000	5967	65341	83BF	0	N605T	7	1
1750702913	A4DA49	636660480	-1488923136	1059180	25169	6996	97	01BF	0	N41101	1	1
1750702913	A5E20B	636721344	-1488455168	975359	26745	6944	162	01BF	0	N974CS	1	1
1750702913	A1770C	636726164	-1487060023	960119	28843	6181	65309	83BF	0	N194AE	7	1
1750702913	A7EBA5	636705136	-1486932993	975359	28931	6377	65471	83BF	0	N6094U	7	0
1750702914	A7DB7B	636661577	-1486690951	952499	26950	5967	65341	83BF	0	N605T	7	1
1750702914	A4DA49	636658624	-1488935296	1059180	25130	7047	65	01BF	0	N41101	1	1
1750702914	A5E20B	636721024	-1488468352	975359	26660	6944	227	01BF	0	N974CS	1	1
1750702914	A1770C	636726164	-1487060023	960119	28843	6181	65309	83BF	0	N194AE	7	2
1750702914	A7EBA5	636705136	-1486932993	975359	28931	6377	65471	83BF	0	N6094U	7	1
1750702915	A7DB7B	636661362	-1486700607	952499	26950	5967	65406	83BF	0	N605T	7	1
1750702915	A4DA49	636656320	-1488948480	1059180	25090	7047	0	01BF	0	N41101	1	1
1750702915	A5E20B	636720896	-1488480512	975359	26576	6944	195	01BF	0	N974CS	1	1
1750702915	A1770C	636730027	-1487085987	952499	28798	6165	65309	83BF	0	N194AE	7	1
1750702915	A7EBA5	636707067	-1486945224	975359	28974	6395	65374	83BF	0	N6094U	7	1
1750702916	A7DB7B	636661362	-1486724854	944879	27000	5967	65439	83BF	0	N605T	7	1
1750702916	A4DA49	636654528	-1488961152	1059180	25090	7047	32	01BF	0	N41101	1	1
1750702916	A5E20B	636720064	-1488495744	975359	26534	6944	97	01BF	0	N974CS	1	1
1750702916	A1770C	636731529	-1487095643	952499	28798	6165	65309	83BF	0	N194AE	7	1
1750702916	A7EBA5	636710286	-1486964536	975359	29017	6412	65276	83BF	0	N6094U	7	1
1750702917	A7DB7B	636661362	-1486724854	944879	27000	5967	65439	83BF	0	N605T	7	2
1750702917	A4DA49	636652160	-1488976000	1059180	25104	7099	97	01BF	0	N41101	1	1
1750702917	A5E20B	636719616	-1488510080	975359	26449	6944	227	01BF	0	N974CS	1	1
1750702917	A1770C	636733460	-1487109805	952499	28798	6165	65276	83BF	0	N194AE	7	1
1750702917	A7EBA5	636712217	-1486976767	975359	29017	6412	65211	83BF	0	N6094U	7	1
1750702918	A7DB7B	636661362	-1486744166	952499	27000	6018	65471	83BF	0	N605T	7	1
1750702918	A4DA49	636650368	-1488988672	1059180	25104	7099	97	01BF	0	N41101	1	1
1750702918	A5E20B	636719168	-1488524288	975359	26449	6944	195	01BF	0	N974CS	1	1
1750702918	A1770C	636734962	-1487119246	944879	28783	6214	65309	83BF	0	N194AE	7	1
1750702918	A7EBA5	636715006	-1486993719	967739	29060	6430	65211	83BF	0	N6094U	7	0
1750702919	A7DB7B	636661362	-1486756397	944879	27097	6019	65439	83BF	0	N605T	7	1
1750702919	A4DA49	636647936	-1489003392	1059180	25065	7099	97	01BF	0	N41101	1	1
1750702919	A5E20B	636718592	-1488536576	975359	26492	6944	162	01BF	0	N974CS	1	1
1750702919	A1770C	636736249	-1487128902	944879	28783	6214	65309	83BF	0	N194AE	7	1
1750702919	A7EBA5	636715006	-1486993719	967739	29060	6430	65211	83BF	0	N6094U	7	1
1750702920	A7DB7B	636661577	-1486773348	952499	27146	6020	65341	83BF	0	N605T	7	1
1750702920	A4DA49	636645824	-1489018240	1059180	25065	7099	260	01BF	0	N41101	1	1
1750702920	A5E20B	636717760	-1488555136	975359	26537	6996	195	01BF	0	N974CS	1	0
1750702920	A1770C	636739039	-1487147999	944879	28828	6230	65276	83BF	0	N194AE	7	1
1750702920	A7EBA5	636715006	-1486993719	967739	29060	6430	65211	83BF	0	N6094U	7	2
1750702921	A7DB7B	636661577	-1486773348	952499	27146	6020	65341	83BF	0	N605T	7	2
1750702921	A4DA49	636643520	-1489031936	1066800	25065	7099	292	01BF	0	N41101	1	1
1750702921	A5E20B	636717696	-1488561920	975359	26579	6996	195	01BF	0	N974CS	1	1
1750702921	A1770C	636740112	-1487155080	944879	28828	6230	65276	83BF	0	N194AE	7	1
1750702921	A7EBA5	636715006	-1486993719	967739	29060	6430	65211	83BF	0	N6094U	7	3
1750702922	A7DB7B	636662006	-1486790300	944879	27293	6026	65309	83BF	0	N605T	7	1
1750702922	A4DA49	636641856	-1489044096	1066800	25065	7099	325	01BF	0	N41101	1	1
1750702922	A5E20B	636716864	-1488580480	975359	26621	6996	227	01BF	0	N974CS	1	1
1750702922	A1770C	636742258	-1487169457	944879	28828	6230	65276	83BF	0	N194AE	7	1
1750702922	A7EBA5	636722302	-1487035132	952499	29146	6467	65341	83BF	0	N6094U	7	1
1750702923	A7DB7B	636662435	-1486802531	944879	27342	6029	65276	83BF	0	N605T	7	1
1750702923	A4DA49	636639552	-1489057152	1074420	25051	7047	357	01BF	0	N41101	1	1
1750702923	A5E20B	636716864	-1488589184	975359	26537	6996	260	01BF	0	N974CS	1	1
1750702923	A1770C	636743760	-1487178898	937259	28828	6230	65276	83BF	0	N194AE	7	1
1750702923	A7EBA5	636722302	-1487035132	952499	29146	6467	65341	83BF	0	N6094U	7	2
1750702924	A7DB7B	636662650	-1486809826	944879	27439	6036	65244	83BF	0	N605T	7	1
1750702924	A4DA49	636637248	-1489070464	1074420	25012	7099	390	01BF	0	N41101	1	1
1750702924	A5E20B	636716288	-1488607360	1005839	26495	6996	195	01BF	0	N974CS	1	1
1750702924	A1770C	636745476	-1487190915	937259	28828	6230	65276	83BF	0	N194AE	7	1
1750702924	A7EBA5	636722302	-1487035132	952499	29146	6467	65341	83BF	0	N6094U	7	3
1750702925	A7DB7B	636663293	-1486824418	937259	27585	6050	65341	83BF	0	N605T	7	1
1750702925	A4DA49	636634880	-1489086976	1082040	24998	7047	357	01BF	0	N41101	1	1
1750702925	A5E20B	636715392	-1488622080	1005839	26453	6996	195	01BF	0	N974CS	1	0
1750702925	A1770C	636747407	-1487202716	937259	28828	6230	65276	83BF	0	N194AE	7	1
1750702925	A7EBA5	636722302	-1487035132	952499	29146	6467	65341	83BF	0	N6094U	7	4
1750702926	A7DB7B	636664152	-1486839009	937259	27778	6074	65374	83BF	0	N605T	7	1
1750702926	A4DA49	636633024	-1489097856	1082040	24998	7047	292	01BF	0	N41101	1	1
1750702926	A5E20B	636714944	-1488637568	1005839	26453	6996	227	01BF	0	N974CS	1	1
1750702926	A1770C	636750411	-1487224174	929639	28783	6214	65276	83BF	0	N194AE	7	1
1750702926	A7EBA5	636731100	-1487085987	952499	29120	6400	65374	83BF	0	N6094U	7	1
1750702927	A7DB7B	636665654	-1486858321	929639	27978	6055	65341	83BF	0	N605T	7	1
1750702927	A4DA49	636630720	-1489112192	1082040	24944	6996	260	01BF	0	N41101	1	1
1750702927	A5E20B	636714048	-1488652800	1005839	26453	6996	260	01BF	0	N974CS	1	1
1750702927	A1770C	636750411	-1487224174	929639	28783	6214	65276	83BF	0	N194AE	7	2
1750702927	A7EBA5	636733245	-1487098003	944879	29120	6400	65341	83BF	0	N6094U	7	1
1750702928	A7DB7B	636665654	-1486858321	929639	27978	6055	65341	83BF	0	N605T	7	2
1750702928	A4DA49	636628864	-1489124352	1089660	24944	6996	260	01BF	0	N41101	1	1
1750702928	A5E20B	636713536	-1488663296	1005839	26412	6996	162	01BF	0	N974CS	1	1
1750702928	A1770C	636752557	-1487238551	922019	28828	6230	65341	83BF	0	N194AE	7	1
1750702928	A7EBA5	636734533	-1487105299	944879	29120	6400	65309	83BF	0	N6094U	7	1
1750702929	A7DB7B	636667370	-1486877418	929639	28226	6054	65439	83BF	0	N605T	7	1
1750702929	A4DA49	636626496	-1489137408	1089660	24944	6996	162	01BF	0	N41101	1	1
1750702929	A5E20B	636713088	-1488678144	1005839	26329	6996	162	01BF	0	N974CS	1	1
1750702929	A1770C	636754059	-1487247992	922019	28828	6230	65341	83BF	0	N194AE	7	1
1750702929	A7EBA5	636736679	-1487117315	944879	29120	6400	65341	83BF	0	N6094U	7	1
1750702930	A7DB7B	636668014	-1486884499	929639	28284	6015	65439	83BF	0	N605T	7	1
1750702930	A4DA49	636624320	-1489149312	1089660	24944	6996	162	01BF	0	N41101	1	1
1750702930	A5E20B	636711744	-1488695808	1005839	26198	6996	227	01BF	0	N974CS	1	1
1750702930	A1770C	636755776	-1487260008	929639	28783	6214	65309	83BF	0	N194AE	7	1
1750702930	A7EBA5	636739253	-1487131691	937259	29120	6400	65374	83BF	0	N6094U	7	1
1750702931	A7DB7B	636669945	-1486901022	929639	28486	6014	65406	83BF	0	N605T	7	1
1750702931	A4DA49	636621888	-1489163776	1097280	24905	7047	227	01BF	0	N41101	1	1
1750702931	A5E20B	636710784	-1488710016	1005839	26109	6944	195	01BF	0	N974CS	1	0
1750702931	A1770C	636758136	-1487276745	914399	28783	6214	65276	83BF	0	N194AE	7	1
1750702931	A7EBA5	636742472	-1487151003	937259	29120	6400	65374	83BF	0	N6094U	7	1
1750702932	A7DB7B	636671233	-1486910463	929639	28594	5992	65439	83BF	0	N605T	7	1
1750702932	A4DA49	636619520	-1489176960	1097280	24890	6996	227	01BF	0	N41101	1	1
1750702932	A5E20B	636710336	-1488718848	1005839	26067	6944	195	01BF	0	N974CS	1	1
1750702932	A1770C	636759638	-1487286401	914399	28783	6214	65276	83BF	0	N194AE	7	1
1750702932	A7EBA5	636742472	-1487151003	937259	29120	6400	65374	83BF	0	N6094U	7	2
1750702933	A7DB7B	636672735	-1486921835	922019	28688	6021	65471	83BF	0	N605T	7	1
1750702933	A4DA49	636617920	-1489189504	1097280	24851	6996	292	01BF	0	N41101	1	1
1750702933	A5E20B	636709376	-1488732032	1005839	25977	6944	292	01BF	0	N974CS	1	1
1750702933	A1770C	636761355	-1487298418	914399	28783	6214	65276	83BF	0	N194AE	7	1
1750702933	A7EBA5	636742472	-1487151003	937259	29120	6400	65374	83BF	0	N6094U	7	3
1750702934	A7DB7B	636674022	-1486931277	929639	28796	6003	65504	83BF	0	N605T	7	1
1750702934	A4DA49	636614400	-1489206656	1104900	24796	6944	357	01BF	0	N41101	1	1
1750702934	A5E20B	636707968	-1488748416	1005839	25977	6944	422	01BF	0	N974CS	1	1
1750702934	A1770C	636763501	-1487312794	914399	28813	6279	65309	83BF	0	N194AE	7	1
1750702934	A7EBA5	636747193	-1487177396	937259	29137	6352	65374	83BF	0	N6094U	7	1
1750702935	A7DB7B	636677455	-1486951876	922019	28952	6004	65439	83BF	0	N605T	7	1
1750702935	A4DA49	636611968	-1489220992	1104900	24741	6944	422	01BF	0	N41101	1	1
1750702935	A5E20B	636706688	-1488761600	1005839	25977	6944	390	01BF	0	N974CS	1	1
1750702935	A1770C	636764359	-1487319875	914399	28828	6230	65309	83BF	0	N194AE	7	1
1750702935	A7EBA5	636749982	-1487194133	929639	29093	6334	65309	83BF	0	N6094U	7	1
1750702936	A7DB7B	636677455	-1486951876	922019	28952	6004	65439	83BF	0	N605T	7	2
1750702936	A4DA49	636609792	-1489231872	1112520	24741	6944	390	01BF	0	N41101	1	1
1750702936	A5E20B	636705792	-1488775296	1036319	25935	6944	422	01BF	0	N974CS	1	1
1750702936	A1770C	636768007	-1487343908	906779	28813	6279	65276	83BF	0	N194AE	7	1
1750702936	A7EBA5	636749982	-1487194133	929639	29093	6334	65309	83BF	0	N6094U	7	2
1750702937	A7DB7B	636680459	-1486970115	922019	29044	6039	65374	83BF	0	N605T	7	1
